new_id,fid,score
1233,63,5.0
1241,63,5.0
1246,63,2.0
1250,63,5.0
1256,63,6.0
1258,63,2.0
1265,63,6.0
1266,63,5.0
1273,63,4.0
1277,63,1.0
1284,63,5.0
1285,63,6.0
1286,63,6.0
1288,63,4.0
1290,63,2.0
1291,63,5.0
1301,63,5.0
1304,63,5.0
1307,63,5.0
1312,63,5.0
1313,63,5.0
1314,63,6.0
1315,63,5.0
1331,63,5.0
1333,63,5.0
1336,63,5.0
1337,63,5.0
1339,63,5.0
1340,63,5.0
1351,63,5.0
1353,63,6.0
1354,63,6.0
1360,63,5.0
1364,63,5.0
1365,63,5.0
1370,63,6.0
1371,63,5.0
1373,63,5.0
1376,63,5.0
1377,63,6.0
1383,63,5.0
1392,63,4.0
1403,63,4.0
1421,63,3.0
1430,63,3.0
1441,63,6.0
1445,63,4.0
1449,63,3.0
1457,63,5.0
1459,63,5.0
1465,63,4.0
1466,63,5.0
1476,63,2.0
1487,63,5.0
1492,63,6.0
1494,63,3.0
1497,63,2.0
1502,63,6.0
1508,63,5.0
1527,63,5.0
1549,63,6.0
1563,63,4.0
1567,63,5.0
1570,63,2.0
1572,63,2.0
1573,63,4.0
1575,63,1.0
1581,63,4.0
1582,63,6.0
1584,63,3.0
1585,63,2.0
1587,63,2.0
1590,63,4.0
1594,63,5.0
1613,63,3.0
1614,63,6.0
1633,63,3.0
1638,63,3.0
1642,63,5.0
1652,63,6.0
1659,63,6.0
1662,63,5.0
1674,63,3.0
1685,63,5.0
1692,63,6.0
1694,63,5.0
1704,63,5.0
1706,63,5.0
1712,63,5.0
1714,63,6.0
1721,63,6.0
1729,63,5.0
1732,63,6.0
1738,63,5.0
1754,63,5.0
1756,63,5.0
1757,63,4.0
1759,63,5.0
1762,63,6.0
1771,63,5.0
1786,63,5.0
1793,63,5.0
1800,63,4.0
1806,63,6.0
1816,63,6.0
1826,63,4.0
1832,63,5.0
1834,63,5.0
1839,63,6.0
1841,63,5.0
1844,63,5.0
1852,63,5.0
1855,63,5.0
1869,63,5.0
1870,63,5.0
1871,63,5.0
1872,63,5.0
1879,63,5.0
1883,63,5.0
1892,63,5.0
1897,63,5.0
1903,63,4.0
1936,63,6.0
1938,63,5.0
1946,63,5.0
1951,63,4.0
1,64,6.0
10,64,5.0
16,64,2.0
29,64,3.0
36,64,2.0
38,64,2.0
41,64,2.0
48,64,2.0
59,64,4.0
65,64,5.0
70,64,5.0
71,64,3.0
86,64,5.0
92,64,6.0
94,64,5.0
102,64,6.0
110,64,5.0
111,64,5.0
145,64,6.0
164,64,6.0
171,64,4.0
183,64,4.0
184,64,2.0
185,64,4.0
198,64,3.0
204,64,5.0
219,64,4.0
225,64,3.0
232,64,2.0
238,64,3.0
248,64,4.0
250,64,3.0
259,64,2.0
268,64,5.0
271,64,6.0
281,64,1.0
282,64,6.0
283,64,4.0
287,64,3.0
288,64,6.0
292,64,5.0
293,64,2.0
294,64,5.0
296,64,5.0
303,64,5.0
310,64,6.0
318,64,5.0
323,64,5.0
324,64,6.0
334,64,6.0
338,64,2.0
340,64,2.0
353,64,3.0
354,64,5.0
357,64,3.0
364,64,1.0
373,64,2.0
374,64,4.0
378,64,5.0
390,64,5.0
391,64,6.0
394,64,6.0
400,64,6.0
404,64,5.0
411,64,6.0
412,64,6.0
415,64,6.0
427,64,5.0
435,64,6.0
447,64,2.0
450,64,2.0
452,64,2.0
465,64,2.0
470,64,1.0
479,64,3.0
489,64,3.0
491,64,2.0
496,64,5.0
497,64,5.0
501,64,3.0
508,64,3.0
513,64,6.0
517,64,3.0
528,64,3.0
547,64,6.0
556,64,5.0
560,64,6.0
563,64,6.0
567,64,3.0
569,64,6.0
571,64,6.0
575,64,6.0
584,64,6.0
591,64,4.0
602,64,4.0
606,64,6.0
607,64,3.0
611,64,3.0
612,64,3.0
613,64,5.0
619,64,6.0
621,64,6.0
631,64,4.0
634,64,2.0
636,64,6.0
645,64,2.0
648,64,5.0
679,64,3.0
682,64,6.0
695,64,3.0
700,64,3.0
722,64,6.0
723,64,5.0
728,64,5.0
730,64,5.0
733,64,2.0
736,64,5.0
745,64,6.0
750,64,3.0
753,64,6.0
757,64,6.0
760,64,6.0
770,64,5.0
784,64,4.0
785,64,6.0
792,64,2.0
798,64,6.0
806,64,6.0
818,64,6.0
821,64,6.0
822,64,6.0
859,64,5.0
862,64,6.0
863,64,6.0
871,64,5.0
880,64,2.0
883,64,5.0
905,64,5.0
906,64,4.0
907,64,3.0
908,64,2.0
913,64,5.0
924,64,5.0
925,64,4.0
926,64,4.0
928,64,6.0
933,64,6.0
934,64,4.0
938,64,4.0
940,64,2.0
942,64,6.0
943,64,5.0
948,64,4.0
951,64,5.0
961,64,6.0
982,64,5.0
987,64,5.0
993,64,1.0
998,64,3.0
1006,64,4.0
1007,64,3.0
1013,64,6.0
1015,64,4.0
1016,64,6.0
1018,64,5.0
1019,64,6.0
1020,64,4.0
1028,64,2.0
1030,64,6.0
1032,64,6.0
1037,64,3.0
1040,64,5.0
1041,64,5.0
1045,64,6.0
1046,64,5.0
1047,64,5.0
1050,64,6.0
1053,64,3.0
1055,64,6.0
1059,64,5.0
1060,64,5.0
1068,64,6.0
1075,64,5.0
1083,64,6.0
1084,64,6.0
1088,64,2.0
1089,64,6.0
1097,64,6.0
1102,64,6.0
1104,64,6.0
1107,64,6.0
1108,64,3.0
1109,64,3.0
1112,64,6.0
1113,64,5.0
1117,64,6.0
1119,64,3.0
1120,64,4.0
1136,64,5.0
1141,64,6.0
1142,64,5.0
1146,64,5.0
1150,64,5.0
1155,64,6.0
1159,64,6.0
1161,64,3.0
1163,64,5.0
1164,64,6.0
1168,64,5.0
1173,64,5.0
1175,64,5.0
1181,64,4.0
1185,64,4.0
1186,64,6.0
1188,64,5.0
1194,64,4.0
1196,64,6.0
1206,64,6.0
1207,64,5.0
1221,64,6.0
1224,64,6.0
1226,64,6.0
1240,64,6.0
1246,64,4.0
1249,64,6.0
1250,64,5.0
1256,64,6.0
1258,64,2.0
1260,64,5.0
1265,64,6.0
1273,64,4.0
1277,64,3.0
1278,64,6.0
1289,64,5.0
1293,64,6.0
1303,64,6.0
1304,64,4.0
1306,64,6.0
1307,64,5.0
1308,64,5.0
1312,64,3.0
1327,64,1.0
1328,64,6.0
1336,64,5.0
1340,64,6.0
1344,64,6.0
1351,64,5.0
1353,64,6.0
1354,64,5.0
1356,64,6.0
1364,64,6.0
1365,64,4.0
1367,64,6.0
1370,64,6.0
1373,64,4.0
1380,64,6.0
1381,64,6.0
1383,64,3.0
1392,64,3.0
1395,64,5.0
1406,64,3.0
1416,64,1.0
1440,64,6.0
1441,64,5.0
1443,64,6.0
1447,64,5.0
1449,64,5.0
1459,64,5.0
1465,64,3.0
1477,64,4.0
1492,64,6.0
1508,64,5.0
1511,64,4.0
1515,64,5.0
1521,64,6.0
1530,64,2.0
1549,64,5.0
1555,64,2.0
1557,64,6.0
1569,64,6.0
1570,64,3.0
1573,64,5.0
1575,64,4.0
1577,64,3.0
1578,64,4.0
1581,64,4.0
1585,64,3.0
1586,64,4.0
1590,64,4.0
1592,64,1.0
1600,64,3.0
1614,64,5.0
1638,64,4.0
1650,64,6.0
1657,64,5.0
1662,64,6.0
1675,64,6.0
1677,64,6.0
1685,64,6.0
1690,64,6.0
1694,64,6.0
1696,64,1.0
1700,64,5.0
1704,64,5.0
1706,64,6.0
1712,64,5.0
1716,64,5.0
1729,64,5.0
1743,64,6.0
1752,64,5.0
1756,64,5.0
1757,64,4.0
1761,64,6.0
1762,64,6.0
1771,64,5.0
1786,64,5.0
1793,64,4.0
1795,64,6.0
1799,64,6.0
1802,64,6.0
1806,64,6.0
1807,64,6.0
1808,64,5.0
1811,64,5.0
1812,64,6.0
1818,64,6.0
1822,64,6.0
1847,64,6.0
1855,64,5.0
1856,64,5.0
1858,64,6.0
1862,64,6.0
1863,64,6.0
1870,64,3.0
1871,64,5.0
1887,64,6.0
1888,64,6.0
1897,64,6.0
1903,64,6.0
1919,64,4.0
1923,64,6.0
1931,64,6.0
1,65,6.0
10,65,3.0
16,65,4.0
36,65,3.0
38,65,4.0
41,65,2.0
43,65,4.0
44,65,4.0
48,65,2.0
58,65,4.0
60,65,5.0
71,65,5.0
102,65,6.0
103,65,2.0
110,65,6.0
139,65,5.0
145,65,6.0
153,65,5.0
156,65,5.0
174,65,5.0
183,65,4.0
184,65,3.0
185,65,3.0
186,65,5.0
197,65,6.0
198,65,4.0
219,65,3.0
225,65,3.0
232,65,2.0
235,65,5.0
238,65,4.0
239,65,5.0
246,65,3.0
259,65,2.0
263,65,5.0
269,65,4.0
281,65,1.0
282,65,5.0
283,65,4.0
285,65,2.0
287,65,4.0
288,65,6.0
293,65,1.0
296,65,5.0
303,65,1.0
306,65,6.0
310,65,4.0
318,65,5.0
323,65,5.0
338,65,3.0
340,65,2.0
348,65,3.0
354,65,5.0
364,65,1.0
367,65,6.0
373,65,3.0
388,65,6.0
390,65,6.0
393,65,6.0
394,65,6.0
404,65,6.0
412,65,6.0
429,65,6.0
435,65,5.0
470,65,2.0
472,65,3.0
491,65,4.0
501,65,3.0
508,65,4.0
513,65,6.0
517,65,3.0
521,65,5.0
528,65,2.0
536,65,4.0
542,65,5.0
547,65,5.0
556,65,5.0
559,65,5.0
560,65,5.0
565,65,4.0
573,65,1.0
580,65,6.0
584,65,6.0
591,65,3.0
606,65,6.0
607,65,3.0
611,65,3.0
612,65,2.0
613,65,5.0
615,65,6.0
616,65,6.0
619,65,6.0
634,65,2.0
636,65,6.0
647,65,6.0
666,65,5.0
675,65,4.0
679,65,3.0
683,65,5.0
695,65,3.0
700,65,3.0
723,65,5.0
736,65,5.0
742,65,6.0
745,65,2.0
750,65,3.0
751,65,6.0
753,65,6.0
757,65,6.0
770,65,6.0
784,65,4.0
792,65,2.0
802,65,6.0
804,65,3.0
805,65,2.0
806,65,5.0
807,65,5.0
808,65,6.0
809,65,5.0
813,65,5.0
821,65,6.0
822,65,6.0
823,65,5.0
838,65,5.0
845,65,5.0
860,65,6.0
867,65,2.0
871,65,5.0
878,65,5.0
880,65,2.0
898,65,6.0
905,65,5.0
906,65,5.0
908,65,2.0
925,65,4.0
926,65,4.0
933,65,6.0
940,65,4.0
951,65,6.0
968,65,5.0
985,65,6.0
993,65,1.0
998,65,3.0
1028,65,2.0
1037,65,3.0
1040,65,5.0
1041,65,4.0
1048,65,6.0
1053,65,3.0
1065,65,6.0
1069,65,5.0
1087,65,6.0
1088,65,2.0
1089,65,6.0
1093,65,5.0
1096,65,6.0
1102,65,6.0
1108,65,3.0
1109,65,4.0
1113,65,5.0
1119,65,3.0
1120,65,5.0
1130,65,5.0
1137,65,6.0
1141,65,5.0
1146,65,5.0
1147,65,6.0
1155,65,6.0
1160,65,5.0
1161,65,3.0
1168,65,5.0
1174,65,6.0
1181,65,4.0
1188,65,5.0
1194,65,4.0
1206,65,6.0
1207,65,4.0
1222,65,4.0
1246,65,4.0
1248,65,5.0
1250,65,5.0
1252,65,4.0
1253,65,6.0
1255,65,2.0
1258,65,2.0
1273,65,5.0
1275,65,6.0
1277,65,3.0
1287,65,6.0
1298,65,6.0
1311,65,4.0
1312,65,4.0
1319,65,5.0
1327,65,1.0
1329,65,6.0
1344,65,5.0
1353,65,4.0
1354,65,4.0
1364,65,6.0
1371,65,4.0
1373,65,3.0
1376,65,6.0
1379,65,5.0
1381,65,6.0
1383,65,3.0
1391,65,3.0
1392,65,4.0
1395,65,6.0
1399,65,6.0
1407,65,6.0
1416,65,2.0
1424,65,6.0
1426,65,6.0
1432,65,3.0
1441,65,6.0
1443,65,6.0
1448,65,6.0
1459,65,5.0
1465,65,4.0
1492,65,6.0
1513,65,4.0
1518,65,3.0
1521,65,6.0
1531,65,3.0
1563,65,5.0
1575,65,4.0
1581,65,4.0
1585,65,3.0
1590,65,5.0
1591,65,4.0
1600,65,3.0
1603,65,4.0
1631,65,4.0
1638,65,4.0
1652,65,5.0
1659,65,6.0
1672,65,5.0
1684,65,6.0
1688,65,2.0
1690,65,6.0
1696,65,2.0
1700,65,4.0
1703,65,5.0
1704,65,2.0
1712,65,5.0
1716,65,5.0
1721,65,6.0
1737,65,5.0
1742,65,3.0
1743,65,6.0
1747,65,6.0
1752,65,4.0
1757,65,5.0
1771,65,5.0
1773,65,6.0
1774,65,6.0
1779,65,5.0
1780,65,6.0
1799,65,6.0
1807,65,6.0
1811,65,5.0
1818,65,5.0
1828,65,4.0
1846,65,5.0
1847,65,5.0
1849,65,5.0
1883,65,5.0
1892,65,5.0
1898,65,6.0
1903,65,6.0
10,66,4.0
16,66,4.0
34,66,3.0
36,66,3.0
38,66,3.0
41,66,3.0
48,66,2.0
58,66,4.0
61,66,3.0
81,66,5.0
92,66,6.0
110,66,6.0
139,66,5.0
141,66,4.0
145,66,6.0
153,66,5.0
183,66,4.0
184,66,3.0
185,66,4.0
198,66,3.0
219,66,2.0
225,66,3.0
232,66,2.0
238,66,4.0
239,66,5.0
246,66,4.0
259,66,2.0
281,66,2.0
285,66,3.0
287,66,4.0
290,66,6.0
292,66,5.0
293,66,3.0
296,66,5.0
303,66,2.0
304,66,6.0
310,66,5.0
317,66,6.0
318,66,4.0
323,66,5.0
337,66,6.0
338,66,3.0
340,66,2.0
364,66,1.0
373,66,3.0
386,66,5.0
391,66,6.0
393,66,5.0
411,66,6.0
412,66,6.0
427,66,5.0
442,66,3.0
449,66,2.0
470,66,2.0
473,66,4.0
486,66,4.0
488,66,4.0
496,66,5.0
500,66,1.0
501,66,4.0
508,66,4.0
517,66,5.0
518,66,3.0
528,66,3.0
531,66,3.0
542,66,4.0
547,66,6.0
556,66,5.0
560,66,5.0
586,66,6.0
591,66,4.0
607,66,4.0
611,66,3.0
612,66,3.0
613,66,5.0
619,66,5.0
634,66,3.0
645,66,3.0
653,66,5.0
654,66,5.0
665,66,3.0
679,66,3.0
682,66,6.0
695,66,3.0
700,66,4.0
715,66,3.0
722,66,6.0
723,66,5.0
742,66,6.0
750,66,3.0
754,66,6.0
755,66,2.0
757,66,6.0
770,66,5.0
775,66,3.0
784,66,3.0
792,66,2.0
804,66,4.0
806,66,5.0
808,66,6.0
828,66,5.0
845,66,6.0
867,66,2.0
871,66,5.0
874,66,6.0
876,66,6.0
880,66,3.0
887,66,3.0
905,66,6.0
906,66,4.0
914,66,5.0
924,66,6.0
925,66,4.0
926,66,4.0
940,66,3.0
985,66,6.0
993,66,2.0
998,66,4.0
1007,66,4.0
1019,66,6.0
1028,66,3.0
1032,66,4.0
1037,66,3.0
1041,66,5.0
1052,66,6.0
1053,66,3.0
1088,66,4.0
1099,66,5.0
1108,66,3.0
1109,66,4.0
1112,66,5.0
1113,66,5.0
1119,66,3.0
1120,66,5.0
1141,66,6.0
1146,66,5.0
1147,66,6.0
1150,66,5.0
1152,66,4.0
1161,66,4.0
1163,66,5.0
1175,66,5.0
1181,66,5.0
1188,66,6.0
1190,66,3.0
1194,66,4.0
1206,66,4.0
1207,66,5.0
1209,66,6.0
1222,66,3.0
1246,66,4.0
1248,66,6.0
1250,66,5.0
1258,66,3.0
1260,66,5.0
1266,66,5.0
1273,66,4.0
1277,66,2.0
1288,66,6.0
1312,66,5.0
1314,66,6.0
1327,66,2.0
1344,66,5.0
1354,66,5.0
1364,66,6.0
1365,66,5.0
1373,66,4.0
1383,66,4.0
1395,66,6.0
1406,66,4.0
1416,66,2.0
1428,66,4.0
1443,66,6.0
1457,66,6.0
1461,66,5.0
1465,66,4.0
1508,66,5.0
1515,66,5.0
1517,66,3.0
1575,66,4.0
1581,66,5.0
1584,66,4.0
1585,66,2.0
1592,66,2.0
1600,66,4.0
1613,66,5.0
1672,66,5.0
1696,66,1.0
1716,66,5.0
1722,66,5.0
1743,66,6.0
1752,66,5.0
1793,66,4.0
1869,66,4.0
1870,66,5.0
1898,66,6.0
3,67,4.0
10,67,4.0
16,67,2.0
36,67,2.0
38,67,3.0
41,67,2.0
48,67,2.0
81,67,4.0
89,67,3.0
103,67,4.0
111,67,6.0
183,67,4.0
184,67,3.0
185,67,4.0
198,67,4.0
202,67,3.0
225,67,4.0
232,67,1.0
237,67,4.0
238,67,4.0
239,67,5.0
246,67,2.0
259,67,1.0
281,67,3.0
282,67,6.0
283,67,6.0
285,67,2.0
287,67,3.0
288,67,6.0
293,67,2.0
296,67,3.0
297,67,6.0
303,67,1.0
310,67,6.0
318,67,4.0
323,67,5.0
338,67,4.0
340,67,2.0
364,67,2.0
366,67,4.0
370,67,5.0
373,67,2.0
386,67,6.0
388,67,5.0
391,67,6.0
393,67,5.0
404,67,6.0
411,67,6.0
427,67,5.0
435,67,6.0
451,67,3.0
470,67,1.0
479,67,3.0
489,67,2.0
491,67,2.0
496,67,5.0
501,67,4.0
508,67,5.0
517,67,4.0
518,67,3.0
521,67,5.0
542,67,6.0
547,67,6.0
556,67,5.0
560,67,6.0
562,67,6.0
563,67,6.0
565,67,4.0
570,67,5.0
573,67,2.0
584,67,6.0
591,67,4.0
598,67,5.0
607,67,2.0
611,67,3.0
612,67,3.0
613,67,5.0
616,67,6.0
619,67,6.0
621,67,6.0
645,67,3.0
648,67,6.0
649,67,6.0
651,67,5.0
654,67,5.0
675,67,5.0
679,67,2.0
682,67,6.0
695,67,3.0
700,67,3.0
722,67,5.0
728,67,6.0
742,67,6.0
745,67,6.0
750,67,3.0
760,67,6.0
770,67,6.0
784,67,3.0
785,67,6.0
788,67,6.0
790,67,6.0
792,67,2.0
798,67,6.0
804,67,3.0
806,67,6.0
809,67,6.0
821,67,6.0
823,67,6.0
831,67,6.0
838,67,6.0
844,67,5.0
845,67,5.0
859,67,6.0
860,67,5.0
874,67,6.0
880,67,2.0
883,67,2.0
889,67,6.0
890,67,6.0
905,67,4.0
906,67,4.0
908,67,6.0
913,67,6.0
924,67,6.0
925,67,4.0
926,67,4.0
936,67,6.0
940,67,2.0
943,67,5.0
951,67,3.0
961,67,5.0
968,67,5.0
970,67,6.0
975,67,6.0
982,67,5.0
993,67,1.0
998,67,4.0
1019,67,6.0
1028,67,2.0
1035,67,5.0
1037,67,3.0
1040,67,6.0
1041,67,5.0
1048,67,6.0
1050,67,5.0
1051,67,6.0
1052,67,5.0
1053,67,3.0
1057,67,6.0
1087,67,6.0
1088,67,3.0
1089,67,6.0
1093,67,6.0
1107,67,6.0
1108,67,3.0
1109,67,3.0
1112,67,6.0
1113,67,5.0
1114,67,6.0
1119,67,3.0
1120,67,6.0
1123,67,5.0
1127,67,6.0
1134,67,5.0
1141,67,5.0
1142,67,5.0
1146,67,5.0
1147,67,6.0
1150,67,5.0
1152,67,3.0
1160,67,4.0
1161,67,4.0
1164,67,5.0
1168,67,6.0
1181,67,4.0
1188,67,5.0
1194,67,4.0
1207,67,5.0
1221,67,6.0
1222,67,3.0
1228,67,5.0
1246,67,4.0
1248,67,6.0
1252,67,3.0
1257,67,6.0
1258,67,2.0
1260,67,5.0
1265,67,6.0
1272,67,6.0
1273,67,4.0
1277,67,2.0
1278,67,6.0
1298,67,6.0
1304,67,4.0
1307,67,5.0
1311,67,5.0
1314,67,6.0
1315,67,5.0
1319,67,5.0
1327,67,2.0
1331,67,6.0
1344,67,6.0
1350,67,6.0
1353,67,6.0
1354,67,5.0
1356,67,6.0
1364,67,6.0
1370,67,6.0
1373,67,4.0
1376,67,5.0
1377,67,6.0
1383,67,2.0
1416,67,1.0
1423,67,5.0
1441,67,6.0
1443,67,6.0
1449,67,5.0
1456,67,6.0
1459,67,6.0
1461,67,4.0
1465,67,3.0
1476,67,3.0
1506,67,2.0
1508,67,5.0
1516,67,6.0
1526,67,4.0
1542,67,5.0
1548,67,6.0
1549,67,6.0
1567,67,5.0
1575,67,4.0
1581,67,4.0
1584,67,3.0
1585,67,3.0
1594,67,5.0
1600,67,4.0
1614,67,6.0
1631,67,4.0
1652,67,5.0
1672,67,5.0
1677,67,6.0
1685,67,6.0
1696,67,1.0
1698,67,6.0
1700,67,5.0
1703,67,5.0
1704,67,5.0
1713,67,6.0
1728,67,5.0
1729,67,5.0
1731,67,5.0
1743,67,6.0
1755,67,6.0
1761,67,6.0
1771,67,5.0
1780,67,6.0
1799,67,5.0
1807,67,6.0
1821,67,5.0
1829,67,6.0
1833,67,5.0
1844,67,5.0
1858,67,6.0
1862,67,4.0
1863,67,6.0
1869,67,5.0
1872,67,4.0
1885,67,5.0
1888,67,6.0
1898,67,5.0
1903,67,6.0
1904,67,6.0
1905,67,5.0
1906,67,6.0
1908,67,5.0
1910,67,6.0
1938,67,5.0
1945,67,5.0
10,68,5.0
16,68,5.0
36,68,6.0
38,68,3.0
41,68,3.0
48,68,3.0
51,68,5.0
58,68,3.0
61,68,5.0
70,68,4.0
71,68,4.0
94,68,6.0
102,68,5.0
103,68,5.0
106,68,4.0
127,68,5.0
135,68,5.0
139,68,3.0
165,68,4.0
171,68,4.0
183,68,3.0
184,68,3.0
185,68,3.0
186,68,4.0
198,68,5.0
202,68,4.0
204,68,5.0
219,68,3.0
225,68,3.0
232,68,2.0
238,68,2.0
251,68,4.0
255,68,6.0
257,68,6.0
259,68,2.0
275,68,6.0
281,68,2.0
285,68,2.0
287,68,3.0
293,68,2.0
294,68,4.0
297,68,6.0
303,68,2.0
318,68,5.0
323,68,6.0
329,68,2.0
333,68,1.0
334,68,6.0
337,68,6.0
338,68,2.0
340,68,2.0
354,68,5.0
364,68,2.0
373,68,1.0
388,68,6.0
390,68,6.0
391,68,5.0
404,68,5.0
470,68,5.0
500,68,1.0
501,68,4.0
513,68,6.0
517,68,3.0
518,68,4.0
527,68,2.0
547,68,5.0
556,68,4.0
560,68,5.0
562,68,5.0
571,68,5.0
591,68,4.0
607,68,1.0
611,68,3.0
612,68,2.0
613,68,6.0
615,68,4.0
642,68,4.0
645,68,3.0
653,68,6.0
654,68,5.0
669,68,6.0
672,68,3.0
675,68,2.0
679,68,2.0
695,68,2.0
700,68,4.0
716,68,5.0
721,68,3.0
723,68,4.0
726,68,6.0
728,68,5.0
737,68,3.0
750,68,3.0
753,68,5.0
760,68,6.0
770,68,4.0
784,68,5.0
785,68,5.0
792,68,3.0
806,68,5.0
809,68,6.0
821,68,5.0
823,68,6.0
831,68,6.0
843,68,6.0
845,68,5.0
859,68,5.0
860,68,5.0
869,68,5.0
873,68,3.0
874,68,4.0
880,68,2.0
905,68,5.0
906,68,5.0
908,68,4.0
916,68,3.0
921,68,5.0
925,68,3.0
926,68,4.0
928,68,6.0
940,68,3.0
956,68,5.0
957,68,5.0
993,68,2.0
998,68,4.0
1016,68,6.0
1028,68,3.0
1037,68,4.0
1047,68,5.0
1048,68,5.0
1053,68,2.0
1085,68,6.0
1097,68,5.0
1101,68,6.0
1102,68,4.0
1107,68,6.0
1108,68,3.0
1109,68,3.0
1112,68,5.0
1113,68,4.0
1119,68,3.0
1130,68,4.0
1134,68,1.0
1141,68,5.0
1146,68,6.0
1150,68,3.0
1161,68,4.0
1162,68,5.0
1163,68,6.0
1164,68,3.0
1168,68,5.0
1177,68,6.0
1181,68,4.0
1184,68,6.0
1188,68,6.0
1190,68,3.0
1192,68,3.0
1194,68,4.0
1216,68,6.0
1246,68,3.0
1249,68,6.0
1250,68,4.0
1258,68,2.0
1260,68,5.0
1265,68,6.0
1266,68,5.0
1269,68,6.0
1273,68,5.0
1277,68,2.0
1300,68,6.0
1307,68,6.0
1312,68,4.0
1313,68,5.0
1319,68,5.0
1321,68,3.0
1339,68,5.0
1344,68,5.0
1353,68,6.0
1354,68,5.0
1364,68,5.0
1365,68,5.0
1367,68,4.0
1373,68,4.0
1381,68,6.0
1383,68,3.0
1395,68,6.0
1406,68,3.0
1416,68,2.0
1423,68,5.0
1433,68,2.0
1435,68,5.0
1441,68,6.0
1443,68,6.0
1461,68,3.0
1465,68,4.0
1479,68,3.0
1511,68,6.0
1517,68,4.0
1540,68,5.0
1549,68,6.0
1557,68,5.0
1575,68,4.0
1582,68,6.0
1584,68,4.0
1585,68,3.0
1594,68,6.0
1595,68,5.0
1600,68,5.0
1606,68,5.0
1607,68,5.0
1631,68,4.0
1638,68,5.0
1659,68,6.0
1686,68,6.0
1694,68,6.0
1696,68,2.0
1698,68,5.0
1700,68,5.0
1703,68,5.0
1706,68,6.0
1707,68,5.0
1713,68,5.0
1723,68,6.0
1754,68,6.0
1762,68,5.0
1771,68,6.0
1795,68,6.0
1824,68,4.0
1828,68,4.0
1855,68,5.0
1861,68,4.0
1870,68,4.0
1873,68,3.0
1881,68,3.0
1888,68,6.0
1892,68,4.0
1897,68,6.0
1939,68,5.0
1941,68,5.0
36,69,1.0
38,69,2.0
41,69,2.0
48,69,2.0
59,69,5.0
71,69,2.0
81,69,3.0
99,69,6.0
103,69,3.0
110,69,6.0
111,69,5.0
127,69,4.0
135,69,6.0
139,69,3.0
145,69,5.0
183,69,3.0
184,69,2.0
185,69,3.0
198,69,4.0
204,69,6.0
225,69,2.0
232,69,2.0
238,69,3.0
259,69,2.0
263,69,4.0
281,69,1.0
287,69,2.0
293,69,2.0
296,69,3.0
303,69,1.0
318,69,5.0
323,69,6.0
338,69,2.0
340,69,2.0
364,69,2.0
373,69,1.0
413,69,4.0
445,69,2.0
470,69,4.0
500,69,1.0
501,69,4.0
527,69,2.0
546,69,3.0
547,69,4.0
556,69,4.0
560,69,5.0
571,69,5.0
591,69,3.0
607,69,1.0
611,69,2.0
619,69,4.0
645,69,2.0
654,69,4.0
679,69,2.0
695,69,2.0
700,69,4.0
726,69,5.0
730,69,3.0
750,69,2.0
760,69,6.0
784,69,5.0
792,69,2.0
804,69,2.0
806,69,5.0
807,69,6.0
809,69,6.0
823,69,6.0
843,69,5.0
860,69,5.0
871,69,4.0
873,69,2.0
876,69,6.0
880,69,2.0
908,69,5.0
925,69,3.0
926,69,3.0
928,69,6.0
940,69,3.0
970,69,6.0
993,69,1.0
1013,69,6.0
1017,69,5.0
1019,69,5.0
1028,69,3.0
1037,69,3.0
1040,69,6.0
1041,69,5.0
1108,69,3.0
1109,69,3.0
1113,69,3.0
1119,69,3.0
1146,69,6.0
1147,69,4.0
1161,69,3.0
1173,69,5.0
1181,69,4.0
1188,69,6.0
1194,69,4.0
1212,69,4.0
1246,69,3.0
1258,69,2.0
1260,69,4.0
1269,69,6.0
1273,69,5.0
1277,69,2.0
1281,69,6.0
1288,69,5.0
1314,69,6.0
1332,69,6.0
1354,69,5.0
1364,69,5.0
1367,69,5.0
1373,69,3.0
1383,69,4.0
1406,69,2.0
1416,69,2.0
1441,69,6.0
1459,69,4.0
1465,69,3.0
1503,69,3.0
1540,69,5.0
1560,69,6.0
1575,69,4.0
1585,69,2.0
1607,69,5.0
1618,69,5.0
1638,69,3.0
1677,69,6.0
1696,69,2.0
1700,69,4.0
1706,69,6.0
1797,69,6.0
1855,69,5.0
1890,69,5.0
10,70,3.0
24,70,5.0
36,70,2.0
38,70,2.0
41,70,2.0
48,70,2.0
81,70,3.0
94,70,2.0
103,70,2.0
111,70,5.0
153,70,5.0
161,70,6.0
183,70,3.0
184,70,2.0
185,70,3.0
198,70,4.0
204,70,5.0
219,70,3.0
225,70,2.0
232,70,2.0
235,70,5.0
237,70,6.0
238,70,3.0
249,70,4.0
251,70,5.0
255,70,5.0
259,70,2.0
268,70,5.0
275,70,5.0
281,70,2.0
287,70,2.0
292,70,4.0
293,70,2.0
296,70,4.0
297,70,6.0
303,70,2.0
308,70,3.0
313,70,6.0
318,70,5.0
323,70,6.0
333,70,2.0
334,70,6.0
337,70,6.0
338,70,2.0
340,70,2.0
354,70,5.0
364,70,2.0
373,70,2.0
377,70,5.0
391,70,5.0
402,70,6.0
404,70,6.0
413,70,3.0
426,70,6.0
427,70,5.0
428,70,5.0
444,70,2.0
470,70,3.0
500,70,1.0
501,70,3.0
503,70,2.0
